,video_id,duration,num_frames,fps,resolution_width,resolution_height
1384,b026e6cd-51b9-4fca-861d-e7b7bbed0e10,141.5,4244,30.0,1920.0,1440.0
1385,02995fb6-f8ac-4168-a60d-8a0b1a7210bd,1057.03,31711,30.0,1440.0,1080.0
1386,71aa4945-0402-453c-b66f-6550cdc37aa8,2290.56,68716,30.0,1440.0,1080.0
1387,51364391-163c-484c-8de5-122abb5898de,1800.13,54004,30.0,1920.0,1080.0
1388,37f3b590-9056-46ce-bc99-d703e1441919,1057.07,31712,30.0,1920.0,1440.0
1389,0bf9df38-4fa5-4651-9f3e-4803897786c2,785.63,23569,30.0,1440.0,1080.0
1390,dbb2e70c-d01d-4bae-b51f-857cfb4e2e70,3847.47,115424,30.0,1440.0,1080.0
1391,763ea893-d11e-447a-b9e5-086e45f59c05,1058.09,31742,30.0,1440.0,1080.0
1392,fb5ca588-ca6d-48f4-b906-050c80363225,345.49,10364,30.0,1440.0,1080.0
1393,6a513338-0c76-418f-b842-e89547decacf,586.64,17597,30.0,1440.0,1080.0
1394,c530a5b5-32f9-4c9a-ab72-861fe6f34c1b,3916.03,117481,30.0,2560.0,1920.0
1395,10a7fd5a-169d-4b0c-ba8b-825af7bd2117,2091.43,62742,30.0,1440.0,1080.0
1396,9954bb90-a2fd-444f-bc5b-437058a7db07,2893.43,86803,30.0,2560.0,1920.0
1397,3d3d831b-34de-4d87-8155-f97a8b84b686,1308.85,39265,30.0,1920.0,1440.0
1398,0a3dc289-557f-4121-9bc7-521a2b5d3bb8,533.53,16006,30.0,2560.0,1920.0
1399,0c44aabb-493a-4e71-9f17-54a5f816837a,2201.33,66040,30.0,1920.0,1440.0
1400,6337e5bc-f765-41cf-b5b0-9d1d2cf201b1,653.2,19596,30.0,2560.0,1920.0
1401,d70be6cb-867f-4657-9a87-5d44ab30527a,1100.4,33012,30.0,1920.0,1080.0
1402,4e5663cd-24ba-4461-8d6f-665a45c97dfb,623.51,18705,30.0,1440.0,1080.0
1403,e340405d-89a6-4282-b12b-2bdd2b0681d9,4485.36,134560,30.0,1440.0,1080.0
1404,5cf98bc1-012f-482d-86ee-9337d8747dce,7652.93,229588,30.0,1920.0,1080.0
1405,ba0fa543-e634-4463-8720-6478a7011358,54.6,1638,30.0,2560.0,1920.0
1406,484249cf-8898-4d7a-bb1f-18bcbcf4dce9,599.5,17985,30.0,1440.0,1080.0
1407,95e3cefa-e6a2-4c1e-831d-616a86ff177b,1871.83,56155,30.0,1440.0,1080.0
1408,62103d3d-d89d-4f54-a766-1beb22eb994b,2865.49,85963,30.0,1440.0,1080.0
1409,0752c643-18c8-4fd3-9a32-7ec985f2a6bd,10633.7,319011,30.0,1920.0,1080.0
1410,25207f6d-f2d5-41be-bd41-3ffcdce76a94,1046.44,31393,30.0,1920.0,1440.0
1411,282e9dfa-a79f-4cee-b251-59b48ce05815,1800.13,54004,30.0,1920.0,1080.0
1412,a13a145f-920a-44ec-8aef-b489c097f4a7,1749.2,52476,30.0,1920.0,1080.0
1413,dc114a93-df82-4cad-b571-17144eeec402,98.7,2961,30.0,1920.0,1440.0
1414,ee7bc1e4-fca9-4c23-9b98-63ce27333824,1576.73,47301,30.0,1440.0,1080.0
1415,1f24a3cf-b5b4-4c8a-abcf-fcee43ec4a0a,708.03,21240,30.0,1920.0,1440.0
1416,d405ceed-68da-4e50-a0ef-5d2995a94e5d,4238.8,127164,30.0,1440.0,1080.0
1417,af7bc929-7fa9-414f-bded-016f2b573229,1787.95,53624,30.0,1920.0,1080.0
1418,bafa0250-0c73-4aa6-a8db-e8fb373f3821,471.83,14155,30.0,1920.0,1080.0
1419,a67789f8-3788-4a8d-aba8-9b2c2945d457,5290.36,158710,30.0,1440.0,1080.0
1420,ff86db4b-1ea5-4cc6-9b3a-183e5a5d2eea,1574.33,47230,30.0,1920.0,1440.0
1421,8c8a9832-98cb-44e4-86f7-890bf19c2882,802.83,24085,30.0,1920.0,1080.0
1422,1309c412-1d3b-449a-95d7-853616686f89,1840.5,55214,30.0,1920.0,1080.0
1423,8e7ed55a-4c81-4b87-802f-7e28c8190c50,1057.27,31718,30.0,1440.0,1080.0
1424,d719810e-75d1-4588-8795-c8763179d226,251.93,7558,30.0,1440.0,1080.0
1425,ffb6dfc1-d2f9-45b1-8e25-2c7d0f32d635,1654.3,49629,30.0,1440.0,1080.0
1426,1f6639e0-ebde-4f14-b235-d5d3fc278f29,3492.87,104786,30.0,1920.0,1440.0
1427,f90a8ae7-635c-4c58-a7fd-07879d4cb6d6,124.82,3743,30.0,1920.0,1440.0
1428,edd0cb68-87be-4cfe-9f2d-b0b64ea8d3e2,12503.0,375090,30.0,1920.0,1080.0
1429,1aa426b2-4d83-4b56-9d3c-4616adc464c8,3504.74,105129,30.0,1920.0,1080.0
1430,6f1bdab4-1cea-4cfc-9bd5-98eb3c6376d6,1398.13,41944,30.0,1920.0,1080.0
1431,a9b6560f-ddfe-4676-b684-c0508635706b,1902.83,57085,30.0,1920.0,1080.0
1432,2f9e9555-3232-43de-9799-20476217ebea,4048.17,121445,30.0,1920.0,1080.0
1433,7627344d-503f-4a25-b418-10a6929d5a18,880.37,26410,30.0,1440.0,1080.0
1434,ee61fca8-8821-41e8-9e2f-a81632ae7f89,1287.4,38622,30.0,1920.0,1440.0
1435,3ec84720-2ef4-4537-be8b-ecd37cbbb62b,2013.57,60407,30.0,1920.0,1440.0
1436,f8392de1-cba6-458c-8034-5d8499a29626,1800.13,54004,30.0,1920.0,1080.0
1437,fd06094f-8e2f-414c-9f66-3c99cd14a151,6741.0,202230,30.0,1440.0,1080.0
1438,51e50ff2-a375-4346-be6e-7589f126b2fd,372.6,11178,30.0,2560.0,1920.0
1439,bf6e7a5d-33be-4c4a-a679-b55662dd09e6,1247.77,37418,30.0,1920.0,1080.0
1440,555ff1a5-c30b-434c-a251-b5105cdc1fb9,2985.46,89563,30.0,1440.0,1080.0
1441,3906d25a-d0a4-4a7c-8906-a87cea106c66,2421.93,72658,30.0,1440.0,1080.0
1442,97e963af-0bc6-46a1-8e8a-de790a5ca012,1800.03,54000,30.0,1920.0,1080.0
1443,e58207f1-84ec-424b-a997-ff64a57eb13b,3611.82,108342,30.0,1920.0,1080.0
1444,f8d5e690-4af8-4883-9c91-6ff40a2c185e,1800.0,54000,30.0,1920.0,1080.0
1445,939dcf5d-c88c-4f93-b300-982adaff5ce3,522.03,15661,30.0,1920.0,1440.0
1446,c7678777-2792-4521-8754-77f68a85ddca,1164.17,34925,30.0,2560.0,1920.0
1447,ed313aca-e0d2-47e3-b7b4-0bff1a08c275,432.28,12967,30.0,1920.0,1440.0
1448,86c7950f-d315-47f4-b7f1-0fb29416e05b,1800.13,54004,30.0,1920.0,1080.0
1449,0e5c7293-c782-4931-ae12-4650792651bd,950.64,28518,30.0,1440.0,1080.0
1450,375ca7e7-1e3c-4159-9f7f-4691ef11f322,1303.94,39118,30.0,1920.0,1440.0
1451,6d9d3b31-334f-4710-8f66-8d9befde4665,2367.65,71028,30.0,1920.0,1440.0
1452,49f87e0a-cc34-447e-87ba-209e430aafb0,5347.43,160423,30.0,1440.0,1080.0
1453,908ea0e8-d842-4776-bd40-7e9da745d638,1262.74,37881,30.0,1920.0,1080.0
1454,36de1ee9-7e08-42f0-9b5d-d0417086f800,1800.13,54004,30.0,1920.0,1080.0
1455,e4259a99-fd9f-437b-b887-3d671e32d4f0,5895.27,176858,30.0,1440.0,1080.0
1456,8062cb31-6ea2-47e2-8b87-794edb444349,3769.9,113097,30.0,1440.0,1080.0
1457,f6eb8e9b-a925-4112-9eec-32393192e435,4466.93,134008,30.0,1440.0,1080.0
1458,0919b674-ec6a-431d-8eec-12781b6d5775,6956.29,208683,30.0,1440.0,1080.0
1459,b9616c31-3b51-4fea-9113-c0d5d7894beb,55.97,1679,30.0,1440.0,1080.0
1460,f26eb8a6-2ac4-4aa4-a500-1e738d8c8b13,5292.17,158765,30.0,1440.0,1080.0
1461,053ae0a6-937d-4bdc-8001-d3dfe7899811,3283.03,98491,30.0,1440.0,1080.0
1462,df403c1d-f966-4480-88a4-47dfe2d983db,1048.87,31466,30.0,1920.0,1080.0
1463,8774b5c6-83aa-43b0-8a51-00f173949944,6900.3,207009,30.0,1920.0,1080.0
1464,6016f647-3f01-40ba-a47a-fe426eddd3b9,2231.93,66958,30.0,1440.0,1080.0
1465,ac462be3-a83f-4dcb-8816-d1f092da1004,1902.84,57084,30.0,1920.0,1080.0
1466,c87e11bc-9038-4fd2-9ec1-f86998634e2e,1583.4,47502,30.0,1440.0,1080.0
1467,d8397d7a-96f6-4d8d-892a-f9cff4f816b3,1800.13,54004,30.0,1920.0,1080.0
1468,c6462c21-687b-4cfb-8253-1ee8b822a98a,1105.6,33167,30.0,1440.0,1080.0
1469,f5bdefb3-f57c-4270-bf31-7939ecd45c86,3808.72,114261,30.0,1920.0,1080.0
1470,071e9b05-7f92-48bd-9962-e8634d0f619f,116.63,3499,30.0,1920.0,1440.0
1471,6806372f-14fd-4003-bf3c-55c981b1bd2a,2205.52,66165,30.0,1440.0,1080.0
1472,e637b1ca-5ffb-40cb-9913-1177345a81e5,5234.5,157035,30.0,1920.0,1440.0
1473,c5965da1-aae4-463d-bd3a-accd221a11f2,3660.82,109824,30.0,1920.0,1080.0
1474,19a49df1-db3f-45d7-92f4-d965ee20edb7,490.97,14729,30.0,1920.0,1440.0
1475,5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f,1568.92,47066,30.0,1920.0,1440.0
1476,d38f271c-53f3-4771-8c17-a5157e723067,2274.25,68227,30.0,1920.0,1440.0
1477,a063cad2-0b1a-4a26-8613-51b8e3890c5c,3007.26,90216,30.0,1920.0,1080.0
1478,2c11568e-9000-4894-954f-416d7995feea,1203.97,36119,30.0,,
1479,cc7effc3-f01a-4968-9c8f-8ab563db28fe,210.26,6307,30.0,1440.0,1080.0
1480,8c9ff878-9e40-41a1-9c1d-e7db9a1bb8fc,570.67,17120,30.0,1920.0,1440.0
1481,3178c414-453e-44e9-b192-67dba2ccc982,1469.26,44061,30.0,1920.0,1080.0
1482,392b632b-40b1-4fb0-92cf-dc17044472ca,2069.33,62079,30.0,1440.0,1080.0
1483,15440074-6cd7-479c-b308-4d68bf813cc1,57.0,1710,30.0,1440.0,1080.0
1484,8e6753c7-1d9c-469d-b1a5-6e6424955494,1501.0,45030,30.0,2880.0,1080.0
1485,c5938442-90c1-413c-be06-186222d8274f,1168.93,35068,30.0,1920.0,1440.0
1486,2d29b45a-169b-453f-8050-98ec147b0ccf,2148.8,64464,30.0,1920.0,1440.0
1487,66f93990-3f9e-44a9-a3b2-753319dc4e2b,444.55,13334,30.0,1920.0,1440.0
1488,14d6ec93-4a74-4776-8837-abe5a305271f,965.69,28970,30.0,1920.0,1440.0
1489,db3f7933-dfa0-4678-9d4f-393b628ded45,1594.83,47844,30.0,1440.0,1080.0
1490,0242eca2-9df5-41e7-917e-271e28eacd39,5310.53,159316,30.0,1440.0,1080.0
1491,58365f2a-f88a-46f8-9572-3fdbfd693c82,1009.85,30295,30.0,1920.0,1440.0
1492,ea6247f4-10cc-4327-af0b-aa834f9e92b3,133.27,3998,30.0,1440.0,1080.0
1493,d2a5084a-f806-412b-a1a6-4538b97e842b,170.87,5126,30.0,2560.0,1920.0
1494,948d0a73-98e0-4469-88a2-61e5420231aa,474.33,14230,30.0,2560.0,1920.0
1495,31818126-5e0f-4b01-b532-1514587bceec,1800.17,54005,30.0,1920.0,1080.0
1496,c836b5f5-eaa8-4720-b9d0-1d528207eafa,1576.96,47293,30.0,1920.0,1080.0
1497,f33dd5b7-ac69-4082-b152-a2db14b3a8cf,4753.17,142595,30.0,1440.0,1080.0
1498,c5c0dc6e-f414-490c-b9ec-1d36852e95d1,730.6,21918,30.0,1440.0,1080.0
1499,0a202ab3-9333-4bbf-b1b6-47e4ea959c07,179.7,5391,30.0,1920.0,1440.0
1500,8dc24710-e6b1-4e75-8a32-2badb97272c0,2239.73,67192,30.0,1920.0,1080.0
1501,898afb02-0bde-4fe7-81f8-645b94ac4899,4153.23,124597,30.0,1920.0,1440.0
1502,02d1f024-1470-4ce6-acde-b938f7847eb6,1267.26,38017,30.0,1920.0,1080.0
1503,15e5246d-e6cc-4eaf-877d-81005d880d73,1147.17,34415,30.0,2560.0,1920.0
1504,d79f9434-2456-4a01-bf72-d597a5668e86,3772.76,113169,30.0,1920.0,1080.0
1505,f6204d72-b776-48c9-8212-1de0ed04d4c6,3915.37,117461,30.0,2560.0,1920.0
1506,84e68869-7cd7-4517-b429-01594ce6316d,3378.3,101348,30.0,1440.0,1080.0
1507,93ebb042-2544-4554-a07f-f86977d448c9,708.03,21240,30.0,1920.0,1440.0
1508,b25fa519-f5d9-4355-a8c1-d496c67e33df,1187.74,35632,30.0,1920.0,1440.0
1509,53fe4b31-2877-4ca6-9131-696be96b3145,1185.51,35564,30.0,1920.0,1440.0
1510,19562e2d-7cdd-4cc2-9a3d-b7fc609e5ee8,976.4,29292,30.0,2560.0,1920.0
1511,45c98cd0-c3ab-45dd-be91-8f9097c0ee5f,3551.37,106541,30.0,2560.0,1920.0
1512,78c57672-9bb9-4dd8-b894-8345a3f63269,2249.5,67485,30.0,1440.0,1080.0
1513,fb5651ac-356e-4ec8-944b-344232b2db20,1709.93,51298,30.0,1920.0,1080.0
1514,c7d5d40f-840c-4be0-b79d-ab41394479a2,1143.93,34318,30.0,1440.0,1080.0
1515,51cf6104-e266-4159-9ae6-6c711bcafc14,1073.4,32202,30.0,1920.0,1080.0
1516,a6264c7d-d42a-4708-8fc2-b35ad0c5fe42,1042.67,31280,30.0,1920.0,1080.0
1517,7f0320b1-b866-4c80-99bf-42125d99b99e,1114.2,33426,30.0,1440.0,1080.0
1518,75eda536-c4f6-4c6f-ba39-533f6b7e1ed2,805.83,24175,30.0,1440.0,1080.0
1519,9399e3ba-ab11-470a-9d9e-59358e257f4f,575.6,17268,30.0,1920.0,1080.0
1520,8698a0ea-f434-49f9-a8e4-45220e5d4b2c,1235.55,37066,30.0,1920.0,1440.0
1521,74936a1c-7c87-407a-8b58-0de0d678af92,288.03,8641,30.0,1920.0,1440.0
1522,c70d130e-4696-41a0-b727-c1b71808038a,1292.51,38775,30.0,1920.0,1440.0
1523,2a2fe5ed-20b4-4081-9ced-23f44340df16,1500.39,44997,30.0,1920.0,1080.0
1524,773b6d5f-4ce9-49c4-8aa6-723ec19110f1,839.87,25196,30.0,1920.0,1440.0
1525,cb5f5863-555f-495c-badc-f3c29828c1b0,2379.83,71395,30.0,3413.0,1920.0
1526,4e08833b-5ba6-43e5-aab0-9f8063de5326,2122.56,63675,30.0,1440.0,1080.0
1527,bac30fe6-c597-4f1a-add1-d8d989205d98,1253.5,37605,30.0,1920.0,1080.0
1528,ffe22125-67ae-4ee1-9f11-2b2df706d1b6,1693.9,50817,30.0,2560.0,1920.0
1529,ab22264a-91ce-4c3f-96b0-e6405a46f92f,1446.98,43409,30.0,1920.0,1440.0
1530,1b8ae0ff-b6e8-422a-8c79-c0d6017042e5,754.13,22624,30.0,1440.0,1080.0
1531,a0705b91-51b7-489d-8b7d-09282f85db6e,3218.53,96556,30.0,1440.0,1080.0
1532,e54d654b-86ca-4219-bbf4-68575fffa098,16129.9,483896,30.0,1920.0,1080.0
1533,67b8a677-6c13-4e01-9c8c-2c9fee624a62,6067.36,182019,30.0,1440.0,1080.0
1534,b3ba6f28-2506-4121-ad08-c5b96b410a1f,1144.7,34341,30.0,1920.0,1440.0
1535,debbd781-aa30-47d2-b8a8-f97649cfba61,1576.73,47287,30.0,1920.0,1080.0
1536,5b9aa0ee-38d4-40bd-8af9-c53c5e35869b,910.67,27320,30.0,1920.0,1080.0
1537,265664f3-e7a5-463e-839a-3e57dd1ab3f3,456.9,13707,30.0,1440.0,1080.0
1538,91a17f87-385d-42bd-a916-54fe5dade524,3754.3,112629,30.0,1920.0,1080.0
1539,fe4ee880-6cae-4f62-9d4b-fda767dda6bf,677.97,20338,30.0,1440.0,1080.0
1540,c0f3d0e4-9f20-4174-bb58-cb377df92255,1789.11,53673,30.0,1440.0,1080.0
1541,9da56ed0-2d62-4ea5-9b12-5a9bb24c7a7e,1112.9,33387,30.0,2560.0,1920.0
1542,b46da39f-a64d-43f3-bc43-f601e256c9df,192.64,5778,30.0,1920.0,1440.0
1543,6fd026d8-b68c-46bc-93de-ccfa08809a9d,1895.43,56863,30.0,1440.0,1080.0
1544,5944e682-eb74-4068-8c1f-b33a32a773c2,1501.0,45030,30.0,1440.0,2880.0
1545,733ac083-1962-46c3-9a46-1efee74fee90,463.6,13908,30.0,1920.0,1080.0
1546,b999ac9b-d285-4f44-944a-a0795969ac51,5896.37,176891,30.0,1440.0,1080.0
1547,aa7e4a70-abda-4ef4-a1e0-5af5bda1e560,581.82,17454,30.0,1440.0,1080.0
1548,ea26e6c4-a144-43a4-8549-07f7b8030454,300.27,9007,30.0,1920.0,1440.0
1549,52b90aba-a419-477e-97e8-ad74ff428a8d,5123.91,153717,30.0,1440.0,1080.0
1550,da413a89-ecdb-44b2-bb9c-09a6bd8396c6,6550.86,196525,30.0,1440.0,1080.0
1551,ff8a5283-bf6e-40ef-b662-c91216d24c0d,4589.52,137685,30.0,1440.0,1080.0
1552,4c88e8c9-bbfa-4217-b268-4bd4f5c60d52,245.53,7366,30.0,1920.0,1440.0
1553,fbb89f93-2922-49ac-b127-dd20711deff2,1998.16,59944,30.0,1920.0,1440.0
1554,e250017c-16ff-4825-9c30-160f391e1549,949.43,28483,30.0,1440.0,1080.0
1555,592e442a-bf94-416d-aefc-aaf2812eaf24,502.4,15072,30.0,1920.0,1440.0
1556,08d13c17-f21b-4adc-89ec-7f4f6fdf64be,5490.2,164706,30.0,1440.0,1080.0
1557,cb6dbc68-561e-4f73-ad98-ba69d4fcf701,1800.13,54004,30.0,1920.0,1080.0
1558,7f3ca47e-2187-4f23-87f3-a57a71d1fa76,1926.65,57799,30.0,1440.0,1080.0
1559,49b14463-2172-4b0e-ad13-fdf9383e9a77,1481.83,44455,30.0,1920.0,1080.0
1560,f0b8d19e-28c0-4d11-bb2d-5c6576eb7dcb,452.2,13566,30.0,1920.0,1080.0
1561,9940a038-2bb1-4d2d-afeb-81f2798f815f,785.44,23563,30.0,1440.0,1080.0
1562,bd7b718e-d5c1-4284-8544-504aa9df4fdf,1800.13,54004,30.0,1920.0,1080.0
1563,56bfc9ac-00f4-41ae-8112-3851c538d9b9,3340.77,100223,30.0,1440.0,1080.0
1564,16a54f9d-6729-442a-8d39-3e7db4215f57,1971.07,59132,30.0,1920.0,1080.0
1565,31ea56e6-7a99-4b91-b74b-3b1e6de05e99,1821.24,54636,30.0,1920.0,1440.0
1566,37f46f93-6136-4fe8-810e-5d2cf94b788c,571.87,17156,30.0,1920.0,1080.0
1567,570fc280-231c-4a3e-99c2-12eefed1c122,4127.33,123820,30.0,2560.0,1920.0
1568,f668b2c9-d376-411b-96e5-7d7379fae824,413.43,12403,30.0,1920.0,1080.0
1569,078634f1-0e81-455d-b771-3d35b65a2645,2520.2,75606,30.0,1440.0,1080.0
1570,b3190c93-c6fc-4e3d-b6ca-41e7ea9fed3f,3751.27,112538,30.0,1920.0,1080.0
1571,3455a3f3-1657-46bb-ae42-52d16ec5ffaa,8123.33,243700,30.0,1920.0,1080.0
1572,504315c0-17fd-4259-9d2c-fd2b25fdcbea,1276.48,38294,30.0,1920.0,1440.0
1573,2af3d6a1-36bf-48b5-a272-c03a960c608e,279.37,8381,30.0,1440.0,1080.0
1574,1b5302f6-b90b-4c48-9eae-164fb7d6b44c,94.97,2849,30.0,1440.0,1080.0
1575,ae9cb412-7b93-49ae-bb46-306dc74d5fe3,1768.52,53055,30.0,1920.0,1440.0
1576,f9ee14ba-828c-44dc-9071-e972cf2315c2,392.06,11761,30.0,1440.0,1080.0
1577,aca9e131-8b44-4e59-8394-24a494c19801,368.17,11045,30.0,1920.0,1080.0
1578,a855cacc-0c0f-4ad3-9991-90cbd761637a,1174.68,35240,30.0,1920.0,1440.0
1579,99a89af1-a535-477c-88a8-c0830ba33486,1839.07,55172,30.0,1920.0,1080.0
1580,dbfced7f-d9be-4a93-9238-980f4b17a335,2368.43,71053,30.0,1440.0,1080.0
1581,e8b1837a-def3-490c-ab5e-4ac64cdce434,1696.67,50900,30.0,1440.0,1080.0
1582,a0882cf7-9b53-4143-9ac1-548fe142084a,222.17,6665,30.0,1440.0,1080.0
1583,f7268471-d166-4596-af48-6faf6d9ee380,924.73,27742,30.0,2560.0,1920.0
1584,f65d6186-b882-42c7-8660-3ceb7d75fc44,5290.36,158710,30.0,1440.0,1080.0
1585,045451d6-2916-4c07-8e47-7cfdaa579086,2551.17,76535,30.0,1920.0,1080.0
1586,af400f98-3c57-46ad-acac-eaca6f940180,3607.4,108221,30.0,1440.0,1080.0
1587,518167e7-59ef-4c60-a2aa-d450236bfecd,2258.38,67751,30.0,1440.0,1080.0
1588,f3a9685f-0238-45a8-b7f5-30660e4d3acf,1239.43,37183,30.0,1920.0,1440.0
1589,33fced0b-4bf6-4989-9174-cda7bb51ecef,2082.43,62473,30.0,1440.0,1080.0
1590,d4cd80fa-b362-4bb3-a4fe-70917cf47a64,749.9,22497,30.0,1920.0,1080.0
1591,aa27a48e-fa14-45a4-bb88-f3bc293ad08a,757.3,22719,30.0,2560.0,1920.0
1592,80d6bcbe-8f67-4119-9983-752663bc41b7,2311.67,69349,30.0,1440.0,1080.0
1593,df00f809-7d52-458f-8927-8f748a16b8fd,1800.17,54005,30.0,1920.0,1080.0
1594,ab865129-78fa-47d4-8a50-ff8c5533246f,1291.43,38743,30.0,1920.0,1080.0
1595,428d6c79-2040-4e2e-bc8c-50aed839b547,741.33,22240,30.0,1440.0,1080.0
1596,8e84c762-b0f9-4a7d-982e-010f27999435,561.63,16849,30.0,1920.0,1080.0
1597,fbaa9e09-62c9-460a-b44b-d1db9e5f4039,885.05,26551,30.0,1920.0,1440.0
1598,2a6b3d10-8da9-4f0e-a681-59ba48a55dbf,1667.39,50021,30.0,1440.0,1080.0
1599,81fff27c-97c0-483a-ad42-47fa947977a9,5501.7,165051,30.0,1920.0,1080.0
1600,caa222aa-57d4-4313-9756-588e38e0577e,603.77,18113,30.0,1440.0,1080.0
1601,168b7587-f0e6-47b2-bb9b-831840f7eb8b,2116.16,63484,30.0,1440.0,1080.0
1602,2ef8d712-0024-4be2-af93-691699953343,2713.67,81410,30.0,1440.0,1080.0
1603,b793dab4-74ea-4c65-82ce-48ea4435c6c6,356.63,10699,30.0,1920.0,1440.0
1604,b71166c2-c723-4f91-89b7-3a484e14079e,2304.43,69133,30.0,1920.0,1440.0
1605,d24836a0-f1eb-4093-8966-849e4a0d1fa8,1917.3,57519,30.0,1440.0,1080.0
1606,05df9f6f-90b8-4ed0-81c7-c0e98a730f6f,3985.93,119578,30.0,1920.0,1440.0
1607,3534864b-2289-4aaf-b3ed-10eeeee7acd2,2906.13,87184,30.0,1920.0,1080.0
1608,bea8cf53-5c59-4169-a161-b58aedb9f12a,4846.5,145395,30.0,1440.0,1080.0
1609,2911fa95-30ca-4524-8876-85a90f1fd221,531.57,15947,30.0,2560.0,1920.0
1610,d36cf2fd-8916-4b69-b7a2-e9743675fb38,4130.5,123915,30.0,1440.0,1080.0
1611,50f3b696-607d-4a2b-964d-58f4ebd7f019,5492.2,164766,30.0,1920.0,1080.0
1612,f5161d43-4fa8-4aed-8bb0-93c102bfe45e,35.57,1067,30.0,1440.0,1080.0
1613,9ab7a4bd-533a-40da-9515-eb46f9354cbb,1643.27,49298,30.0,1920.0,1080.0
1614,2ddc44ee-301d-4220-970f-76bad5a6969e,1501.15,45030,30.0,2880.0,1080.0
1615,5935de98-30c0-4357-9e89-1c1395c1e2c1,1154.97,34649,30.0,1920.0,1440.0
1616,85665a8d-6683-4aa0-bff8-3cd5e752c8f2,159.0,4769,30.0,1920.0,1440.0
1617,b1b40518-5582-4397-be4e-6dcd4d675cd0,2431.97,72959,30.0,1920.0,1440.0
1618,272e8bcd-32a8-48ce-a9c4-a5f0a4f15145,3847.22,115416,30.0,1440.0,1080.0
1619,6d87f8fe-b090-4404-9f30-40771d2564f7,1063.13,31894,30.0,2560.0,1920.0
1620,9bf6a5c0-d58b-4997-8132-a1fa6f563ad2,2551.37,76541,30.0,1920.0,1080.0
1621,f1b5ae1e-742c-4802-9e61-ff8aae83e12e,773.23,23197,30.0,1440.0,1080.0
1622,38813c97-f19b-40c9-ac38-7341e9cc6ab9,1800.13,54004,30.0,1920.0,1080.0
1623,c69b6f81-4b03-44d5-a501-511cd4c6a615,2116.16,63484,30.0,1440.0,1080.0
1624,49a4bf40-c246-4093-ae93-9c26ce197a65,769.27,23078,30.0,1440.0,1080.0
1625,6f37694e-26b8-4dc6-9942-567e1e912cda,1039.37,31181,30.0,1920.0,1080.0
1626,4cef0e73-9dbc-41d0-9b1a-bb655fb2a716,1802.05,54061,30.0,1440.0,1080.0
1627,85c085a4-00e3-4d00-bf23-9ff5b958fe57,4137.93,124138,30.0,1440.0,1080.0
1628,8f3c9a64-f05f-4275-a548-b251fd1cf0f8,840.47,25214,30.0,1440.0,1080.0
1629,c7d31de3-e2fc-4542-a318-7719a6922bb4,2315.47,69464,30.0,1440.0,1080.0
1630,9184a7fc-f1bf-42ee-b0f7-d6a76bba84a5,3537.13,106114,30.0,1440.0,1080.0
1631,98fdad00-49db-478f-bc77-c7d06992882e,1257.64,37729,30.0,1920.0,1440.0
1632,a7482fc1-6082-47a8-91dc-e4c9a3c7c009,620.9,18627,30.0,2560.0,1920.0
1633,d7aa8366-78e3-44f7-aeae-7e809ce49fe0,446.17,13384,30.0,1920.0,1080.0
1634,747ca62c-333e-472a-94d8-7d436c56cb45,120.63,3619,30.0,1440.0,1080.0
1635,bb2297d3-91b7-4ec4-b39b-cc64694929db,856.4,25692,30.0,1920.0,1080.0
1636,2ba0becb-58c2-43a1-97bb-7e153a34eb47,563.66,16909,30.0,1920.0,1440.0
1637,ba23930c-cef7-4f3e-b5bb-8f0a4ae5b1e4,3090.15,92704,30.0,1920.0,1440.0
1638,114cdc4b-4ae5-4938-8218-151e1e35b3db,3577.67,107330,30.0,1440.0,1080.0
1639,ff46d5f7-ef0d-4dea-b121-c04ca6ba5a42,87.97,2639,30.0,1440.0,1080.0
1640,b10f5f97-6a0b-405a-b0f7-7841dcdfab0c,1779.2,53376,30.0,2560.0,1920.0
1641,448472cf-8cbb-4aa9-ae72-99ef72adae87,4483.87,134516,30.0,1440.0,1080.0
1642,36bff607-9c5d-43f4-97d2-38ad79e5220c,4156.87,124706,30.0,1440.0,1080.0
1643,3d751dba-7897-4ad2-8baa-2569f32dbe6d,1667.53,50026,30.0,1920.0,1440.0
1644,947b05d2-6787-4da9-82bf-8d6fbb3c4419,1050.9,31527,30.0,1920.0,1080.0
1645,51fc7393-cb83-4178-9ade-6c7853a001e0,2747.37,82420,30.0,1920.0,1440.0
1646,62baa1d3-a742-4d3d-a978-537a7988e13e,3112.21,93366,30.0,1440.0,1080.0
1647,14e96091-4011-4557-95b3-a195fb5c39d8,1815.6,54468,30.0,1920.0,1080.0
1648,bff1d1da-957f-42ea-8c98-61eaca98b5f1,1077.0,32310,30.0,1440.0,1080.0
1649,892a25e2-df0c-4577-af57-b720e73654f6,2126.4,63792,30.0,1440.0,1080.0
1650,623bc0af-7d4f-4b85-9263-2d04e016283d,1800.0,54000,30.0,1920.0,1080.0
1651,24750088-4716-4e6e-85ea-6ecb3bd14eb6,15.87,476,30.0,1440.0,1080.0
1652,1d3ef460-0afc-4d50-9701-48204c907b43,720.77,21623,30.0,1440.0,1080.0
1653,2d88b882-e845-4855-bbdd-ce18657bd270,1063.13,31894,30.0,2560.0,1920.0
